1Agent_id,2fast turn number,3turning_speed,4hb_number,5acc_number,6Average over speed,7ov_duration,8speeding times,9time
528991,3,7.484176981,5,0,0.444523974,248,7,1735
528992,5,4.498559159,4,2,4.890368699,5509,89,24012
528993,0,4.054953502,2,4,12.01493305,11382,226,43658
528994,0,3.288429173,29,1,6.209919947,3199,88,14789
528996,12,3.267691382,78,1,11.25716368,5780,197,46400
528997,0,3.962511646,73,9,6.690506245,3349,116,39973
528998,0,4.292790651,36,1,7.795794029,4715,103,22094
528999,0,4.754001367,14,0,4.017717193,1481,62,7003
529000,2,4.662349655,34,3,5.355887796,1250,60,9317
529001,3,3.434919747,36,4,5.207971833,1278,72,17994
529002,0,3.642528465,35,1,5.488063908,2954,100,21602
529003,3,1.857828207,43,2,4.120724189,1425,80,16743
529006,1,3.761110772,43,11,8.573663761,2298,104,31161
529007,2,4.09700691,16,0,12.26767413,1868,67,8725
529009,2,3.713034951,32,2,6.498132546,2455,77,21979
529011,1,2.939675892,28,5,2.879457853,1032,49,20894
529013,2,2.540643933,9,0,0.027070476,645,5,3973
529014,1,1.876617494,23,1,2.921258189,1508,28,18597
529015,2,4.461020085,161,61,51.84455409,26224,606,97961
529016,3,3.248838029,25,11,4.283796517,3927,113,20825
529017,2,5.378779143,26,3,11.43153879,2368,122,12294
529018,0,2.819674,0,1,0,0,0,13624
529019,0,3.882768475,11,0,1.8844195,464,27,9603
529020,2,3.622958844,46,2,4.48561582,3585,95,21023
529021,6,5.023703812,73,5,22.99483123,10224,297,46426
529023,1,3.546313354,3,3,4.496561799,3197,77,27206
529024,1,2.486659234,4,1,1.193236921,799,36,31992
529025,3,5.565356121,7,2,0.936660003,533,14,3390
529026,1,4.77268267,40,3,5.895793956,3670,99,17036
529027,1,3.57487348,7,2,0.109446542,27,5,7472
529028,0,3.073213804,9,0,3.457901128,5301,104,28212
529029,3,5.694312152,32,1,11.56556596,5269,141,28160
529030,0,2.423250989,8,11,12.49553758,318,19,8079
529031,0,1.842192814,5,0,0.550000842,199,12,4073
529032,2,3.004991154,38,2,10.35684925,1582,66,28590
529033,3,4.41992781,24,1,4.935963403,4428,83,11752
529034,0,2.818929018,74,0,8.214790808,6842,164,34733
529035,3,2.331066055,11,1,3.43014733,2214,55,13327
529036,3,4.520990199,75,5,27.42168133,4704,259,40960
529037,1,3.311983897,16,1,3.116269401,4386,64,13453
529038,2,3.879205618,0,0,1.099141088,331,15,2908
529039,2,6.209252028,40,14,18.87060102,5578,158,28214
529041,6,5.989654327,120,11,32.5452978,11256,324,34569
529042,1,4.863290685,30,5,6.85772734,2097,106,22003
529044,3,3.357618038,11,0,1.457421959,1418,49,21669
529045,5,4.770455589,9,0,0.328608062,78,12,3807
529046,3,3.878877902,0,0,0.220661452,750,18,6618
529047,1,3.346764811,4,0,2.038775808,1046,42,5943
529048,0,2.31355534,10,4,0.38632528,72,11,6654
529049,2,4.827960578,5,0,4.387500228,2940,81,44820
529050,0,3.003871553,16,7,4.11696437,558,33,27329
529051,0,1.849688412,23,0,6.151588307,2203,50,24225
529052,0,3.585530963,2,0,1.18777694,681,16,4683
529053,9,4.978082545,50,8,12.41399931,7441,196,44659
529054,0,2.307880857,22,0,0.970808777,556,29,24232
529055,2,4.342037352,17,2,2.459964914,1989,35,11932
529056,0,3.94834127,3,0,0.085778389,94,7,5396
529057,0,2.792062568,0,0,0.629922538,254,19,4162
529058,8,3.862687719,179,18,26.01178893,21312,306,94266
529059,3,4.781707605,11,3,11.03050456,7419,184,51048
529060,0,2.067119956,49,4,6.033628076,4634,130,34272
529062,2,2.450399796,70,4,8.963925035,3013,95,36755
529063,3,3.491982986,43,9,21.74654683,7382,243,83807
529065,2,4.195694221,43,6,11.12445351,3902,91,18915
529066,10,3.454631182,49,24,29.8734066,8965,272,56304
529068,1,3.243597764,11,8,15.11218933,10792,336,122593
529069,2,3.295974591,34,10,27.52586626,2839,193,59929
529070,2,3.506346461,19,28,11.93538755,1647,67,15617
529071,0,3.293469094,36,3,5.125543451,2416,63,11306
529072,2,4.581389918,44,1,8.042314036,3885,140,21548
529074,4,4.136117245,1,2,6.119543508,3703,72,17830
529076,3,4.336780836,15,0,1.224997464,1524,26,4535
529077,0,2.432926681,53,6,12.99690113,4373,182,32878
529078,5,3.946129452,42,3,12.36386859,11272,244,37991
529080,4,3.040308813,1,0,0.106267962,578,6,11932
529082,3,3.12303216,46,1,10.87068677,3774,111,31208
529084,3,2.836417583,57,0,9.566773435,6571,108,23267
529085,3,3.870372699,66,1,7.128816376,6710,95,36426
529086,0,5.470672729,37,5,11.05307167,7477,188,44543
529087,0,4.532093955,52,4,20.02609946,12771,299,65005
529088,2,3.974964998,6,1,3.734080235,1938,120,33001
529089,5,4.619260736,18,0,6.531335887,1178,63,20690
529091,5,2.925310305,13,1,7.077929108,8912,183,42913
529092,0,3.591943765,5,0,1.593371688,3751,81,16428
529094,0,3.877547243,19,2,4.393509262,2660,94,14784
529095,1,3.047002381,28,1,7.117562801,2395,52,16366
529096,0,2.553743003,0,0,0,0,0,582
529097,8,2.097053153,13,0,3.026493849,3438,143,61034
529099,3,3.746688098,2,1,2.642010267,4160,42,10997
529100,6,2.878982011,57,3,13.82760494,5509,183,49889
529101,1,5.280873541,1,1,5.227020254,599,18,5996
529102,2,2.377540766,75,7,13.90335109,2643,83,33619
529103,7,4.193707539,31,2,12.26400213,9270,123,19711
529104,0,2.579503748,98,13,14.52312212,4313,213,92047
529105,1,3.785980739,51,3,8.046546436,9466,159,40362
529106,1,4.254933373,32,1,6.049763997,3212,104,20411
529107,1,2.237259382,34,1,3.014056437,498,53,44056
529108,1,4.465089406,86,13,15.49645231,14602,337,72484
529110,0,2.821723717,168,17,58.30298091,8163,225,91727
529111,2,4.557520868,0,0,1.057293205,1280,33,5159
529112,0,3.779886042,1,1,0.369360424,516,13,3188
529113,2,4.405009793,46,0,7.114845345,3005,136,28602
529114,0,3.070002299,0,0,0.977110022,589,23,4926
529115,2,4.217023646,122,23,19.52258104,6940,273,68374
529117,2,2.36315253,68,17,9.13055356,2586,138,35252
529118,0,2.956950347,126,2,26.67909864,20290,355,88778
529120,2,4.194303097,0,0,2.739983429,1661,13,5048
529125,0,2.966157859,22,3,1.935609115,815,46,32593
529126,2,5.238362673,25,1,10.52239427,2318,88,25160
529127,1,3.316089114,2,0,5.169730917,5592,171,36544
529128,0,4.018172458,34,3,9.047532691,3544,116,29192
529129,3,5.401362918,4,0,2.545495825,777,20,2635
529130,4,4.568315492,122,2,41.1887579,28092,469,81984
529131,6,4.342886475,38,4,10.98464991,2155,107,15426
529132,2,3.001751551,27,0,4.502701786,1394,37,16645
529133,3,2.956441181,83,4,24.78995821,24347,406,123898
529134,0,3.414590818,13,0,3.014517112,1843,53,13765
529135,6,2.544040346,32,3,22.27433618,9603,327,86908
529137,0,2.55823508,9,0,2.169893708,1147,25,5947
529139,2,3.407858928,44,0,14.94457823,2659,98,16127
529140,5,2.999531381,367,15,50020.73568,19329,1041,113615
529141,1,3.391023133,37,2,12.32892294,8113,191,39245
529142,0,4.034439922,40,1,6.668293409,3468,103,26017
529144,5,5.390469227,85,15,35.46917632,13290,432,66256
529146,2,3.862638788,31,2,19.35451544,15618,281,66512
529175,4,5.51195222,172,42,59.2315406,20771,633,112086
529178,2,4.200726838,189,28,74.66660051,23942,774,116966
529181,3,5.499411819,153,7,52.10958854,16900,662,130483
529184,0,3.181126281,40,6,19.31853421,5672,152,48230
529197,0,3.831324493,0,0,2.010663778,791,19,3973
529202,1,3.716661081,13,12,12.57289349,1679,108,27970
529204,0,5.281508427,2,2,1.290007867,1231,34,6933
529205,0,2.360910898,9,2,0.400143153,135,13,16441
529206,0,3.034921625,2,17,2.092005775,492,61,37240
529209,1,3.579346561,1,0,0.001401813,3,1,1442
529211,1,3.109696362,48,2,10.66803796,8030,145,32131
529212,3,4.659704116,65,3,18.07229284,10072,215,61486
529214,7,3.80304074,66,8,25.49157739,10650,356,57270
529215,0,4.768850969,53,3,15.86127631,4546,139,24678
529216,1,4.049563369,43,3,12.46342371,8316,194,52608
529219,0,3.139326331,173,65,142.5874747,5549,268,113220
529221,1,4.942982509,0,0,0.545722961,444,21,4458
529233,4,3.574189019,59,3,16.1332673,4528,185,37008
529238,3,2.602325185,177,9,55.36258993,10297,543,116053
529245,0,4.455958319,19,3,3.800553809,2160,71,16132
529260,2,3.723811552,84,2,19.69630071,6727,235,58236
529273,3,5.057622368,97,6,33.19850503,15287,509,92037
529276,4,3.5811349,16,11,57.54150865,6396,208,88839
529278,1,3.076690528,152,8,31.00789861,11455,396,93195
529281,4,3.089450272,3,0,0.779560158,1239,18,4469
529283,5,4.01050649,32,0,9.837958753,4814,143,17509
529284,0,3.284802704,14,1,5.936825674,4422,117,39002
529285,9,6.23201452,40,0,17.95778424,11921,149,25496
529286,0,2.454021493,147,24,34.27463112,7690,268,100161
529287,0,3.426755333,64,5,10.57358272,5943,183,48399
529288,0,2.806606568,29,13,11.06532568,3975,132,23774
529289,2,3.009122073,105,3,26.65709028,10416,299,60908
529290,4,4.564368888,75,0,13.17237698,11035,257,48890
529291,6,4.28981239,4,0,0.839042834,408,15,2896
529294,3,3.654699651,9,1,4.862193912,15555,154,40323
529295,1,4.894362547,107,6,24.81775212,12699,351,54963
529296,4,4.859035946,41,3,15.44853517,5419,131,34828
529299,0,3.757973687,2,1,3.18603713,2342,58,19974
529301,5,3.929366125,10,3,20.52407128,10015,287,58145
529303,8,2.401421547,52,11,8.58997082,2193,117,60124
529304,2,4.027500301,115,19,11.00923116,4453,222,93461
529307,0,4.390823411,43,17,9.696073087,7261,214,67108
529308,7,5.371938144,98,5,21.5340176,11281,322,48817
529309,5,4.775835708,9,2,1.577559994,999,51,6718
529310,0,4.465288258,0,0,0.95893978,108,14,2929
529312,9,4.004871298,158,8,32.35841856,22669,467,122735
529313,4,4.874365175,1,0,0.662721119,451,22,2253
529314,0,5.303198073,10,1,8.640598389,4518,154,26050
529315,5,3.697251001,79,1,15.52333277,7911,231,50751
529317,0,3.146229427,76,1,8.218425765,1811,125,32612
529319,2,5.747344818,15,0,4.684200256,1547,62,7022
529320,0,4.181732012,9,0,1.289521665,1266,34,5536
529321,1,3.891213555,105,1,23.7632676,15859,375,79143
529322,7,5.957766264,0,0,0.596502528,2563,26,4846
529323,0,3.120648548,0,0,0.730471168,774,28,20000
529325,5,5.41158528,17,0,6.064678893,3733,117,16556
529327,1,2.892938492,33,22,15.82662144,2177,120,26400
529328,0,3.822300227,7,3,4.777577113,5660,115,37738
529329,11,3.822396218,108,6,14.97848895,7373,299,63145
529332,0,3.733169255,19,5,2.549387135,1380,58,19399
529333,16,4.432821293,25,6,7.075462131,3315,108,24909
529334,2,2.978494372,12,3,4.927000397,6069,149,59827
529335,1,3.741424013,25,3,5.291082021,3659,60,16849
529336,1,3.910610241,19,0,7.642239485,1810,75,10397
529338,3,5.010567315,82,11,21.43586182,10580,281,49129
529339,1,3.333554198,17,4,5.55163445,1579,76,20215
529340,2,2.118869424,42,4,10.71785374,3369,135,26162
529343,4,3.048621026,32,3,6.61930318,5763,138,35399
529344,6,6.81072496,6,0,0.605401721,91,6,2011
529345,0,4.037140338,0,0,0.162033713,416,13,4074
529349,0,4.178133583,56,6,12.13713733,6334,199,30441
529350,2,3.252216978,4,0,2.959968742,790,48,18048
529414,0,3.529539805,34,3,10.72355916,8936,180,46827
529500,0,0.87496121,3,0,0.062634212,21,5,951
529576,3,3.678609426,92,9,27.78134109,11032,497,235831
529577,2,4.538350205,0,0,2.249129754,1266,30,8885
529578,0,3.595101842,14,1,3.88342002,1703,43,8696
529653,0,2.79203212,64,1,11.81636827,11026,156,42756
530353,2,2.492747588,28,16,4.701786529,887,42,92021
530793,0,0.217659662,1,1,0,0,0,13567
532006,0,1.979800364,39,3,3.343589532,841,32,27269
532007,1,3.483698109,11,1,0.610860776,243,13,7595
532009,1,3.566097101,26,4,5.067417642,1821,79,28149
532013,3,4.007044393,13,1,2.91030672,3298,47,9205
532015,1,3.513282459,30,0,4.04718054,2584,103,16651
532016,18,4.048008307,41,24,55.21731274,14546,469,98090
532018,2,5.326215234,14,4,12.12537574,6016,220,29234
532019,1,4.132403133,19,0,5.872897921,2834,81,49848
532021,1,3.328928308,13,1,8.16314461,5152,124,30218
532022,2,5.132405013,26,0,14.09130535,9999,194,38798
532023,0,4.681146239,30,4,14.95223806,3167,88,23009
532024,3,4.074757393,7,0,2.498184875,281,11,2874
532026,0,3.69329337,22,1,3.759632673,1366,55,10085
532040,2,5.735817701,29,6,7.512287928,4439,108,17546
532048,1,7.525842628,0,0,0.333929067,342,10,1098
532084,1,4.059115128,45,6,12.62654332,3370,107,20531
532085,0,2.000561175,49,4,11.31865229,5530,124,45050
532086,3,6.324441493,6,0,3.986328278,1050,47,8328
532087,1,2.084672952,4,6,8.236040218,433,14,1324
532091,3,1.689922229,76,10,22.58592253,9163,217,80118
532092,3,4.535688047,4,0,1.282798471,753,21,3751
532093,6,5.183234662,12,1,4.164599183,2548,52,9089
532094,6,3.171511966,5,0,3.55701591,2999,53,17467
532099,3,4.09114559,2,0,1.875404757,860,25,7351
532101,2,2.71661438,4,0,11.56425138,9897,174,66433
532105,0,2.125672879,69,8,51.81376066,640,67,72731
532107,0,3.734495675,10,0,0.014137436,23,2,19706
532108,0,5.293595904,11,2,2.604737083,2422,46,16566
532112,1,2.41638864,114,8,12.65455899,7984,208,60154
532113,0,1.664873844,4,4,9.617120214,7881,168,96226
532339,3,4.965059992,57,3,14.24359998,7161,134,23513
532340,0,4.138606114,4,4,16.5782715,11825,299,56709
532341,0,1.73296139,17,0,2.198888498,3739,30,9903
532342,1,4.714103361,107,24,76.65511886,45516,1161,197207
532422,1,3.428514067,0,0,0.237174894,89,6,4457
532423,1,3.607618825,21,0,9.12143875,4013,110,14677
532424,0,2.741924013,91,35,20.56661324,3019,195,77467
532425,5,3.536367226,36,6,12.6391227,16292,256,59761
532429,1,3.410039067,25,0,3.674089847,1651,70,11250
532430,0,3.759631358,5,0,0.358753441,155,12,1931
532432,1,4.355100092,15,6,3.013931801,1544,46,8552
532433,0,3.377391087,68,4,9.657384561,3214,154,22194
532435,0,2.470676548,69,5,6.130683923,4870,101,43502
532437,5,5.150013123,11,1,5.119448218,950,58,4568
532438,1,1.71068576,39,1,5.172654436,1888,84,50034
532444,0,3.667019684,19,10,11.19196232,4641,190,62936
532446,1,2.548609018,24,0,1.487515719,982,56,12412
532447,1,3.969782421,6,0,1.617430426,1302,16,11311
532448,1,3.66235166,30,0,6.643050886,4254,93,22114
532450,3,2.946753729,89,1,16.37192419,6655,164,51779
532452,1,4.38709523,22,1,15.0707226,5553,177,38441
532454,4,3.93124545,2,0,3.303741055,2483,37,5487
532455,0,3.422035466,53,2,8.83763416,2307,130,41848
532456,0,4.940711727,24,1,6.294850769,1664,71,23374
532457,2,3.766881817,47,6,20.05673855,6654,265,49087
532458,1,4.944244739,2,0,1.908306049,724,24,4180
532459,7,4.153866439,21,5,10.62975163,6865,193,35942
532465,2,4.904032751,32,2,4.25885342,1515,70,15226
532498,0,6.40641928,14,2,6.84402546,2757,85,7837
532500,0,2.480464431,0,0,0.383689236,194,23,42210
532501,0,3.207196696,37,4,1.106615905,1818,35,52501
532502,0,2.034528787,23,1,0.890926967,373,23,29635
532503,4,4.080975546,27,9,6.910729684,7158,224,61871
532504,0,4.309673999,23,0,2.3281183,1045,41,7572
532505,3,5.185262962,21,4,3.509385118,1288,62,18385
532508,2,4.819304337,4,1,9.332246867,7855,174,34038
532511,0,4.834799034,10,1,2.321226486,1231,62,15679
532515,0,4.571519885,12,1,3.953760675,4204,95,14720
532517,5,4.75007921,0,0,1.354521203,2514,60,14142
532519,0,0.587520744,0,0,0,0,0,7648
532521,0,3.829171356,9,0,7.330090104,5607,109,31118
532524,1,2.915285971,18,0,3.052099922,3271,75,18327
532529,0,3.389141548,9,6,0.603691197,1117,39,35007
532531,3,4.740895593,1,13,8.304700685,1706,76,14593
532532,1,2.453940344,10,1,1.947970195,451,26,11133
532534,1,3.815919876,56,1,14.25398062,8638,218,29626
532535,0,2.942896583,0,0,0.248747311,40,5,1633
532536,1,4.083170737,13,1,5.253170326,3057,104,22442
532541,1,4.687021627,70,0,22.2623345,6860,272,46393
532542,1,4.28223828,17,0,2.224431729,1125,54,14807
532544,4,4.449053592,60,2,9.34039611,6824,140,20663
532545,6,4.122426799,20,0,4.674964078,1395,73,9515
532546,2,2.51984309,56,8,16.11947277,1473,107,52983
532547,0,3.371811097,25,1,7.853745515,2021,95,25308
532548,0,0.357151753,0,0,0,0,0,997
532549,5,4.764872312,21,1,5.943614945,4320,144,22747
532551,3,5.91288208,16,1,2.261848282,562,27,3961
532552,3,4.605947884,4,5,9.015827043,6580,164,30617
532553,2,4.725759683,37,1,7.058882503,2747,125,27493
532554,7,4.150637218,16,0,6.224336128,4258,78,17319
532555,3,4.412299151,309,82,9145.902375,4768,467,86692
532556,5,3.457532806,9,2,12.89389905,1361,63,9752
532557,0,5.2575558,37,2,8.510456807,2664,118,14921
532558,0,3.804836697,17,6,17.66946951,4406,245,44360
532559,2,4.469337648,1,0,0.869925344,297,7,1354
532560,0,1.889287702,5,1,3.482804598,4717,61,29541
532561,3,8.725487599,117,2,17820.99394,3394,357,37530
532562,1,3.811808598,47,0,5.656059035,3825,98,21504
532564,1,3.415606065,2,0,2.77849956,2179,49,8763
532565,1,3.435353906,89,4,8.101554527,5291,107,53214
532566,0,5.023563258,44,4,16.11634807,4000,149,35216
532567,6,4.621081208,113,11,32.33812059,16840,412,65248
532568,4,3.852423386,45,1,8.272108712,3741,151,41328
532569,2,4.241187018,0,0,3.94421479,4973,61,14592
532572,1,3.396117767,68,3,13.35536993,7009,144,32101
532574,0,4.05332851,4,0,2.24194733,1357,32,7451
532575,0,4.057580256,10,1,7.945346916,3054,92,17696
532576,3,3.667618422,0,0,0.432595287,2169,42,11069
532577,10,3.469886003,52,5,7.122824005,3932,174,68000
532578,1,2.625968739,30,0,5.905502199,1665,70,17625
532579,0,2.392733345,21,2,1.756949397,355,21,10505
532582,10,4.554966187,33,1,14.12094325,6199,173,30154
532583,1,4.287716066,50,0,17.10357416,3030,123,20246
532587,3,3.711814874,0,1,2.375063118,6491,69,19375
532588,6,3.911855327,105,27,9.970725632,7650,170,63600
532589,5,4.282460736,79,0,22.66656837,8350,336,37726
532591,0,6.492748068,8,0,0.919474269,1533,21,2646
532592,3,3.927260092,157,32,30.16990725,9928,388,84500
532593,0,3.410017857,0,0,0.862306968,890,20,3265
532594,0,0.780906282,2,2,0,0,0,4061
532595,0,3.356700485,9,1,4.845749894,2731,98,50781
532596,2,2.708223135,10,0,1.93064733,284,20,10742
532597,0,2.981350376,31,1,5.10655604,4010,97,38607
532602,2,7.050277059,12,1,5.082483185,3049,60,7908
532603,0,0.984148347,0,0,0.547065138,8,1,361
532604,10,5.033215539,9,1,5.364955941,2237,84,19751
532608,6,4.109724069,66,0,11.99471975,5795,126,31358
532609,1,2.444041105,21,12,4.412800263,730,37,21770
532611,0,3.104667301,6,1,0.918544323,996,17,7572
532612,7,5.595034434,3,0,1.45887019,98,9,1698
532613,7,4.246020083,0,1,7.902822603,5347,123,23727
532614,2,2.780332283,40,1,15.95855941,5376,167,23053
532619,1,3.807276267,9,1,2.569362715,943,38,7265
532620,0,1.965052793,1,0,0.227192834,303,12,3587
532621,0,3.615930361,0,3,1.02385009,3528,25,10557
532622,2,4.392969413,3,0,2.596600518,4081,51,9726
532623,7,5.319660348,10,0,5.086902077,6718,110,14388
532624,0,3.069148001,15,0,0.287571997,234,13,11196
532625,3,3.378789854,59,1,12.4151804,7719,163,32011
532626,0,2.540135324,85,36,24.0898988,3118,197,91373
532627,0,2.462754363,0,0,0.746838439,1174,30,9881
532628,0,2.65652772,6,4,1.9127031,1119,60,21546
532629,0,3.496228131,8,0,2.315906512,527,26,11019
532630,0,3.488355095,126,2,28.13966666,19571,385,96460
532631,2,3.274932631,30,0,13.03573662,8946,189,57491
532632,0,3.040868452,14,2,4.232174437,1316,63,15332
532633,0,3.147510057,4,0,1.014694176,314,12,1362
532658,1,4.131404261,3,4,7.197518718,1036,44,8389
532661,1,5.030600903,41,1,10.00349121,2414,94,12640
532665,1,3.31381455,14,1,3.865302334,107,14,5751
532668,1,4.62816785,61,0,18.20487241,7213,217,32794
532674,0,4.205842597,10,0,5.804397666,1927,46,21854
532675,0,3.866603555,25,3,3.364999545,3701,102,25572
532677,0,3.617831752,16,0,2.480310335,385,15,4447
532678,1,4.136631566,70,10,11.64114743,5228,142,61520
532680,0,2.986997318,0,0,0.233938791,378,8,2257
532683,2,4.784193072,177,8,40.52762874,22007,633,119801
532684,3,2.729158004,0,0,0.28228147,178,8,1955
532687,2,3.16235186,45,1,6.778857935,2984,105,18820
532689,0,2.972747682,208,10,17.618103,3958,260,96967
532690,4,4.039113824,63,2,18.97707158,12916,272,57535
532692,4,5.477703458,8,1,3.221974718,1251,50,8714
532693,1,3.539732956,60,18,10.83745174,5884,176,44264
532697,1,3.791854053,97,3,20.85541712,11196,263,55592
532700,3,3.172424147,1,1,10.92980608,7409,173,61019
532703,0,3.805170115,107,19,16.40572622,10593,182,64155
532707,1,3.351734934,6,0,2.250380494,1524,37,17507
532708,0,2.624420169,104,19,22.15261774,8084,245,67795
532709,1,3.810182728,19,0,3.629684101,1670,67,28190
532710,0,3.415437837,15,1,7.493779053,3220,108,22124
532717,0,4.545161205,28,1,3.718459345,999,39,9116
532719,2,3.313800858,77,1,24.37353208,9246,334,44540
532723,10,4.250383192,76,7,24.99065722,8764,227,30450
532726,1,2.804819644,1,0,0.392780439,338,11,2159
532728,14,4.567117406,77,2,9.819204173,4964,163,38776
532730,0,3.045018306,32,1,4.797650519,1827,77,32241
532732,2,4.389000164,15,0,5.085773887,4375,61,12326
532733,1,3.500260263,27,5,4.439212479,1485,43,14244
532735,3,5.671815903,52,3,18.55734152,6328,166,21010
532738,2,5.619101083,47,3,11.56137222,4180,153,19020
532739,2,5.181687216,63,7,44.66048307,34681,790,195391
532741,1,2.144943621,38,4,6.808821462,1645,117,42013
532743,1,4.978590615,24,6,6.823310668,2738,82,11212
532747,0,3.152777778,0,2,9.679989629,51,4,760
532748,0,4.404769776,4,0,1.210939465,586,26,3451
532920,5,4.43439526,15,0,3.327721445,2190,54,9159
532925,0,2.623523232,35,5,5.189779848,745,59,25719
532926,0,3.292902369,58,1,18.30052989,5207,240,56864
532927,3,3.320621883,32,6,3.804220046,1358,51,29896
532929,1,3.093282212,174,11,18.05014052,19419,338,81753
532931,4,4.464985658,32,5,2.470936833,1145,46,25701
532932,0,3.7294699,1,0,4.322351831,1491,66,53490
532933,1,5.93517619,17,0,3.573740492,370,18,5281
532934,3,3.390061327,59,0,11.52547442,6286,151,28965
532936,0,2.283665062,34,5,2.8231144,346,48,41277
532937,0,3.868525091,25,2,4.027332127,1444,45,7072
532938,6,5.005886758,87,9,16.61460039,10074,324,50602
532939,1,4.668482253,31,7,16.15174289,11079,217,34537
532940,1,4.700231934,19,0,9.513504218,3327,120,29280
532963,0,3.504477439,11,0,2.398134612,739,51,12638
532985,2,4.217687071,52,9,16.11911519,4339,181,33284
532986,12,4.135500065,51,0,6.764053884,7654,96,22942
532987,0,3.63413815,25,0,11.2377025,6220,141,29669
532988,4,2.829419418,37,1,7.906141952,3487,86,23946
532989,0,2.364434292,19,0,2.482757808,1742,31,11127
532990,2,4.502575632,0,0,2.042287064,1110,32,5615
532993,0,3.630292293,98,2,18.87623486,9996,260,50286
532995,0,3.597105219,55,1,9.025240017,5178,111,36626
532997,1,5.089967326,25,6,14.07602668,11454,245,48466
532998,0,4.80263283,29,11,16.20155019,6627,214,60528
533000,1,3.824158099,27,1,6.049308755,3513,112,35982
533001,0,4.273306026,21,0,4.222027013,4139,102,14525
533002,1,4.415252091,14,3,4.396061572,2140,84,9706
533003,0,3.238126704,3,3,6.14398186,6271,172,41237
533004,3,4.08612817,45,13,10.29797292,9725,233,70648
533005,1,3.969247324,72,10,12.33288265,3726,157,24520
533007,6,5.122566175,3,2,3.439694623,3519,72,11082
533014,2,3.489338794,0,0,3.210710136,1066,35,15962
533017,1,5.193471337,95,3,9.795052896,4767,153,26305
533018,2,4.165320129,4,3,3.120253288,8207,101,27948
533020,0,2.005519997,0,0,1.004543746,2660,25,4725
533022,0,4.097079909,26,1,2.95626725,1480,50,11038
533036,4,3.753969402,32,11,9.84302721,2913,87,19391
533037,3,2.819704696,22,1,11.16154688,6301,81,24717
533040,1,4.337106287,19,1,2.471929609,1030,43,6675
533043,1,4.05,0,0,0.000407619,28,1,211
533053,1,4.622669702,2,0,6.607507676,13187,257,56291
533056,5,3.476319964,60,7,20.73631823,8014,197,60664
533060,0,2.477699002,41,6,15.89894006,512,40,25200
533062,4,2.719265603,30,0,5.469152566,3135,98,17192
533065,0,2.092916667,0,0,0,0,0,11314
533070,1,4.512659869,5,1,3.565536082,1060,48,6408
533072,2,3.781061854,12,1,3.229314697,880,39,3395
533073,2,2.835657734,8,0,0.936654207,1009,21,5846
533077,14,4.247730413,50,8,31.65910686,5217,232,46083
533081,0,3.130903396,35,22,13.5390605,10504,287,100297
533085,0,3.494704374,23,0,4.774590556,2750,146,54037
533089,6,5.083626589,8,0,3.934798681,6635,125,14393
533093,3,4.560559184,35,1,7.49807951,4175,151,20923
533102,4,3.869774133,0,0,5.467106461,2686,106,23887
533111,0,2.805353723,51,0,14.61361694,12299,245,89539
533149,1,4.509709548,53,5,19.35430676,9196,189,33681
533154,0,3.85499638,68,3,14.92840423,7415,220,68974
533162,0,3.205352447,104,31,17.71223634,5942,160,74895
533164,6,4.141490881,41,5,8.408082682,2376,130,39688
533165,2,2.722499547,11,0,4.723733352,1263,57,40389
533167,0,3.891381483,85,4,22.09392236,5353,307,53086
533204,0,4.813570865,13,1,2.764717301,2130,33,7999
533209,1,3.697572383,1,0,3.085623376,2844,29,9824
533212,0,2.185214286,2,0,0.026753757,2,1,974
533213,0,3.818080487,176,2,88.05958834,20646,617,58001
533214,1,3.20582053,0,1,0.35796093,150,8,3270
533220,4,3.685705743,25,6,2.370642284,1877,85,46917
533221,4,4.051857054,6,0,3.401595773,4397,89,20190
533224,1,4.753722477,122,3,19.09564496,9938,320,75826
533225,4,3.273385954,155,24,31.23703635,3502,241,68618
533226,0,3.391042285,52,2,11.79526327,4832,106,34679
533227,2,2.246545881,12,0,2.920877273,1257,49,19773
533230,3,3.727953616,29,0,6.584245032,3458,86,24654
533231,0,3.443201972,24,1,7.04773831,1060,44,10262
533240,2,3.909041248,9,2,2.309892699,883,32,5568
533252,0,1.745182417,2,1,0.683137966,493,9,3538
533259,2,2.947770436,5,0,1.755592326,304,17,1703
533267,4,3.866145339,4,0,1.766808967,227,12,2889
533268,3,5.156012865,3,0,1.981124097,381,13,2370
533271,3,4.064529146,22,0,5.11997475,3532,86,14813
533278,0,2.728400717,1,0,3.146890001,1079,20,4471
533284,0,3.836511959,49,3,15.80122803,9033,174,56268
533285,6,4.078232533,2,1,3.309677962,4531,52,15957
533289,0,3.493020453,12,1,2.033186685,1148,28,8652
533304,1,3.683640713,41,4,6.315518192,2904,106,28885
533307,1,2.528118104,40,4,7.547603758,1426,45,43815
533310,15,5.180942057,8,2,3.9239104,2633,103,25168
533328,0,3.762707101,9,7,10.16704863,6546,154,33942
533341,2,2.154073327,30,1,3.345529988,2776,62,22405
533343,0,2.173065997,21,1,0.960757077,1297,29,9023
533352,0,0.244730509,0,1,0,0,0,14080
533353,0,2.877397094,0,0,0.099752441,311,6,2673
533356,0,3.137323685,20,1,8.352544448,2048,92,30367
533357,13,5.530555643,1,0,3.268519183,2234,30,14393
